pickup_datetime,passenger_count,pickup_longitude,pickup_latitude
2013-01-02 01:56:12,4,-74.00135,40.717762
2013-01-02 01:57:00,1,-74.013184,40.715908
2013-01-02 01:57:29,1,-73.998795,40.7136
2013-01-02 02:00:00,1,-73.999992,40.717945
2013-01-02 02:01:00,4,-73.998375,40.71347
2013-01-02 02:01:00,1,-73.998909,40.712421
2013-01-02 02:01:00,5,-74.014,40.713509
2013-01-02 02:02:35,1,-74.009216,40.715416
2013-01-02 02:03:00,1,-74.000153,40.717812
